The 3D marker tracked was used by the following settings:,,,,,,,,,,,,,,
Number of markers 3,,,,,,,,,,,,,,
SLIC parameters as Number 12000 Sig 1 Comp 5,,,,,,,,,,,,,,
Window size was 35,,,,,,,,,,,,,,
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13,,,,,,,,,,,,,,
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2
40,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00040.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00040.png,217.5333333,838.7333333,261.3219178,573.9863014,376.5426357,840.9689922,396.7589744,592.5897436,509.3382353,710.5931373,522.0543478,573.6195652
41,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00041.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00041.png,222.0944882,826.3543307,266.25,568.7692308,375.8040541,840.8040541,395.4156627,587.2710843,501.9209302,716.4883721,528.3757962,579.611465
42,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00042.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00042.png,219.9848485,823.9469697,265.4245283,570.4056604,376.654321,835.0493827,403.3311688,586.7597403,507.3093525,721.7625899,531.7863248,582.3675214
43,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00043.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00043.png,216.4444444,823.7703704,261.5870968,562.2774194,377.6774194,831.4580645,400.4222222,581.5944444,505.3732719,723.1797235,527.1066667,585.2266667
44,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00044.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00044.png,211.1925926,813.6592593,266.3578947,563.0526316,376.2,822.6521739,400.4,577.2971429,499.3917526,722.1546392,533.7896679,586.0885609
45,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00045.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00045.png,209.9542484,801.8235294,266.2671756,554.3587786,376.1768293,820.7378049,407.920354,576.3274336,511.0872483,725.6778523,535.0982143,583.3303571
46,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00046.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00046.png,220.3833333,788.2083333,265.7606838,552.2051282,374.4147727,817.2897727,402.7919463,569.9597315,513.3026316,730.3157895,531.5952381,582.1547619
47,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00047.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00047.png,223.3559322,791.559322,262.3052632,551.2947368,375.9111111,813.4444444,400.2867133,565.6783217,511.4337349,735.813253,535.3888889,587.6222222
48,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00048.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00048.png,222.248,787.28,259.6352201,541.6100629,374.4583333,810.9047619,395.1897436,562.3589744,514.1684211,732.9263158,531.9268293,588.2439024
49,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00049.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00049.png,219.518797,776.9398496,257.7142857,540.8303571,360.8541667,800.3229167,402.030303,561.6287879,516.6363636,738.8181818,534.2674419,594.6395349
