The 3D marker tracked was used by the following settings:,,,,,,,,,,,,,,,,,,,,,,
Number of markers 5,,,,,,,,,,,,,,,,,,,,,,
SLIC parameters as Number 12000 Sig 1 Comp 5,,,,,,,,,,,,,,,,,,,,,,
Window size was 35,,,,,,,,,,,,,,,,,,,,,,
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13,,,,,,,,,,,,,,,,,,,,,,
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2,Y Coordinate P,X Coordinate P,Y Coordinate P2,X Coordinate P2,Y Coordinate Q,X Coordinate Q,Y Coordinate Q2,X Coordinate Q2
22,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00022.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00022.png,155.8483146,1114.917603,135.554731,1512.365492,215.0664336,1230.905594,208.8880952,1599.497619,372.4512821,1152.687179,358.3455497,1490.068063,403.4758621,1316.862069,409.8881988,1542.465839,466.1590909,1213.393939,456.26875,1476.75
23,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00023.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00023.png,151.5264798,1113.160436,129.7354709,1505.232465,213.4408602,1221.572043,206.4103194,1593.960688,372.4184397,1143.375887,356.4846154,1479.546154,412.1875,1297.25,414.2546584,1520.291925,470.4444444,1191.865079,459.5192308,1452.442308
24,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00024.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00024.png,149.21202,1098.794658,124.4152047,1496.621832,211.8681542,1212.699797,204.1816038,1588.794811,371.2364865,1134.02027,354.4602273,1469.556818,418.8608696,1276.817391,420.6775956,1496.601093,476.1401869,1167.317757,463.3541667,1427.555556
25,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00025.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00025.png,145.4224872,1098.536627,121.7166667,1487.283333,210.685259,1203.705179,202.3799534,1582.4662,370.0656934,1124.087591,352.3478261,1461.01087,424.59375,1254.265625,424.4834437,1472.443709,480.5377358,1146.273585,464.9646018,1403.469027
26,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00026.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00026.png,143.9449225,1082.156627,115.8975265,1494.413428,209.6138211,1194.386179,200.0378619,1576.601336,367.8947368,1113.298246,347.9754601,1452.920245,428.2089552,1229.768657,430.0559441,1449.48951,484.8086957,1124.408696,470.0072464,1380.108696
27,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00027.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00027.png,141.3198594,1082.500879,116.2944664,1494.837945,208.9182879,1185.538911,198.6252822,1571.092551,367.53125,1103.786458,344.4358974,1445.05641,431.1145833,1209.270833,426.0425532,1430.702128,488.6930693,1105.118812,473.5902778,1357.479167
28,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00028.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00028.png,140.0355932,1063.884746,115.6970684,1491.767644,208.7881188,1175.966337,197.1523605,1564.306867,361.8085106,1090.035461,342.9238095,1436.090476,441.0949367,1195.512658,428.2,1405.24,496.6857143,1089.838095,480.4965035,1337.608392
29,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00029.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00029.png,139.5855131,1062.599598,112.7913907,1491.683775,209.1529175,1166.358149,196.4301075,1556.972043,360.2068966,1077.87931,341.8139535,1426.427907,445.1592357,1181.745223,433.5189873,1387.594937,499.0695652,1074.713043,487.8248175,1320.605839
30,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00030.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00030.png,139.5572519,1046.320611,111.7232376,1493.950392,211.0570776,1157.936073,196.8586498,1549.476793,361.010582,1065,340.1699029,1416.883495,442.1769912,1166.769912,439.5307692,1370.330769,509.384106,1065.364238,495.0671642,1307.320896
31,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00031.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00031.png,139.797619,1041.595238,112.0367232,1486.20339,212.9484029,1147.093366,197.3186583,1542.368973,362.0114943,1052.293103,339.6683168,1407.034653,444.7826087,1155.634783,436.0065789,1341.157895,518.4335664,1060.020979,504.5833333,1296.925
