The 3D marker tracked was used by the following settings:,,,,,,,,,,,,,,
Number of markers 3,,,,,,,,,,,,,,
SLIC parameters as Number 12000 Sig 1 Comp 5,,,,,,,,,,,,,,
Window size was 35,,,,,,,,,,,,,,
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22,,,,,,,,,,,,,,
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2
63,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00063.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00063.png,333.272,1090.632,311.2356688,1470.974522,510.3311258,1179.854305,493.1436782,1460.505747,570.3723404,1145.595745,553.9363636,1379.6
64,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00064.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00064.png,333.129771,1092.717557,311.2049689,1464.136646,509.4183007,1182.562092,492.6187845,1466.607735,574.8224299,1155,546.86,1393.06
65,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00065.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00065.png,330.1640212,1099.153439,311.7080292,1470.934307,507.4405594,1182.517483,492.496,1479.36,560.556962,1162.594937,545.8639456,1400.836735
66,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00066.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00066.png,330.6312057,1096.439716,311.976378,1468.023622,506.1865672,1192.679104,494.2758621,1485.534483,559.1270718,1169.629834,549.0896057,1404.129032
67,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00067.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00067.png,326.0295567,1105.8867,311.442953,1472.751678,505,1201.248276,490.9117647,1489.154412,557.0394737,1177.953947,547.0507246,1414.405797
68,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00068.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00068.png,328.8813559,1104.474576,309.8907563,1478.554622,503.2463768,1202.76087,488.0213904,1487.716578,556.1428571,1184.681818,546.0150376,1422.210526
69,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00069.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00069.png,328.7272727,1101.727273,310.72,1475.784,501.2406015,1211.601504,487.1397059,1497.588235,555.8466258,1192.233129,548.9028571,1427.017143
70,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00070.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00070.png,325.0686275,1108.759804,311.244898,1472.244898,501.023622,1221.133858,485.504065,1504.609756,556.6101695,1198.926554,552.4070796,1431.486726
71,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00071.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00071.png,327.4797297,1104.006757,309.56,1478.48,498.0785714,1221.557143,484.5766423,1506.416058,556.3478261,1203.052174,545.1189189,1443.027027
72,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00072.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00072.png,324.3444444,1111.433333,307.2937853,1479.502825,496.1788079,1220.84106,483.7175573,1514.160305,555.3230769,1210.369231,552.779661,1446.737288
