The 3D marker tracked was used by the following settings:
Number of markers 5
SLIC parameters as Number 16000 Sig 1 Comp 5
Window size was 35
Path for the first camera was /Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31 and path for the second camera was /Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2,Y Coordinate P,X Coordinate P,Y Coordinate P2,X Coordinate P2,Y Coordinate Q,X Coordinate Q,Y Coordinate Q2,X Coordinate Q2
24,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00024.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00024.png,194.45058139534882,879.9709302325581,244.74311926605503,479.16819571865443,378.4602803738318,1032.696261682243,384.88,618.7353846153846,451.66666666666674,927.5205479452056,468.70212765957433,611.436170212766,463.1341463414634,993.4695121951221,480.8026315789474,720.0657894736843,537.4776119402985,949.5174129353234,546.6603773584906,675.194968553459
25,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00025.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00025.png,192.29129129129132,876.6966966966968,245.22916666666663,481.7023809523809,379.892,1026.272,382.4028268551237,617.5088339222615,451.5491071428572,929.2410714285713,468.42372881355936,612.4124293785311,464.3523809523809,991.6190476190477,474.05,719.85,536.2222222222222,954.125,546.8713450292398,677.7485380116958
26,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00026.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00026.png,193.1305637982196,880.0682492581602,243.01650165016503,477.27392739273927,376.885,1035.86,380.2007434944238,617.1895910780669,452.0046948356808,930.7464788732394,467.20108695652175,611.6141304347826,458.20279720279717,1000.1748251748253,478.8783783783784,725.3108108108107,538.4198895027624,956.4475138121547,545.9161676646706,681.497005988024
27,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00027.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00027.png,196.6042654028436,889.7582938388624,243.69620253164555,486.81518987341764,372.013201320132,1025.3762376237623,382.90797546012266,621.7944785276072,451.63013698630135,932.3744292237443,465.8125,610.1625,458.71337579617835,1002.1210191082803,467.72289156626505,725.9578313253012,539.5,956.9722222222223,548.0338983050848,681.3220338983051
28,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00028.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00028.png,208.77388535031844,887.6019108280253,242.73926380368096,479.23006134969324,372.740614334471,1029.3105802047785,388.17449664429535,628.6946308724832,450.32300884955765,933.0044247787613,464.0354609929078,606.8936170212767,457.08383233532936,1003.8083832335327,469.57746478873236,731.0281690140845,534.6157407407408,964.6064814814816,550.8191489361702,683.2872340425532
29,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00029.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00029.png,197.28008298755185,889.0311203319502,241.71608832807573,480.7381703470032,374.17361111111114,1031.111111111111,391.03636363636366,635.7163636363638,450.7010309278352,935.2319587628866,463.1948051948052,607.7467532467532,456.50943396226415,1005.8616352201258,469.06122448979585,733.3809523809523,536.2086956521738,965.8608695652174,550.9569892473119,686.2043010752689
30,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00030.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00030.png,192.47987616099076,876.2074303405573,254.61016949152543,486.82711864406787,375.9821958456973,1034.8575667655787,381.66081871345034,625.0497076023391,450.4421052631579,936.5315789473683,463.52409638554224,608.1746987951807,452.0721649484536,1010.1649484536084,464.8982035928144,733.748502994012,540.4444444444445,968.2777777777777,542.8590604026846,695.51677852349
31,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00031.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00031.png,189.47565543071158,872.1610486891386,244.97468354430382,484.47046413502113,375.34736842105264,1027.5473684210526,376.4029304029304,620.8937728937727,451.04093567251465,938.2982456140352,462.9757575757576,611.1636363636362,456.25099601593627,1011.215139442231,464.13548387096773,737.3354838709677,539.1057692307694,971.6730769230768,543.8153846153846,696.8102564102563
32,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00032.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00032.png,190.40080971659918,873.1133603238866,242.30581039755347,479.4617737003058,354.9462365591398,1019.5913978494624,375.16379310344826,622.7025862068965,450.7569060773481,939.182320441989,462.8757396449704,613.4142011834318,454.0970873786408,1011.485436893204,461.3636363636364,745.4659090909091,531.2897727272727,979.9659090909092,544.581081081081,698.8648648648648
33,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00033.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00033.png,195.1294964028777,879.068345323741,242.29607250755288,481.33534743202415,336.9083665338645,1003.7250996015937,377.7183098591549,624.7077464788732,450.3724489795918,939.6071428571428,464.8277777777778,615.6166666666667,450.95172413793097,1014.9241379310344,453.7315789473684,752.7421052631578,533.4545454545455,982.3333333333335,542.1686046511628,703.9302325581397
34,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00034.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00034.png,196.0354430379747,882.4683544303798,242.47572815533985,481.8996763754045,331.1345565749235,1004.1865443425077,379.97798742138366,629.4559748427672,449.1153846153846,937.7051282051282,463.91875,613.7,450.0236220472441,1017.1811023622048,449.80813953488365,754.6511627906976,532.6390243902439,986.0975609756098,541.5419354838708,707.3032258064516
