The 3D marker tracked was used by the following settings:
Number of markers 5
SLIC parameters as Number 12000 Sig 1 Comp 5
Window size was 35
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2
25,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00025.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00025.png,223.53333333333333,482.18518518518516,307.4149659863946,239.0204081632653,358.7948717948718,490.75,405.7978142076503,260.20765027322403,518.9508196721312,364.60655737704917,556.4817073170732,237.84756097560975
26,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00026.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00026.png,198.14285714285714,494.9075630252101,278.7829457364341,245.93023255813955,362.95862068965516,493.2896551724138,409.9103448275862,260.51724137931035,452.23660714285717,319.4017857142857,491.16037735849056,207.75471698113208
27,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00027.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00027.png,190.66666666666666,493.6111111111111,269.2258064516129,254.86290322580646,369.57522123893807,497.65486725663715,409.75324675324674,260.43506493506493,451.0,316.17283950617286,493.25892857142856,203.77678571428572
28,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00028.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00028.png,182.6950354609929,496.26241134751774,264.92660550458714,253.4678899082569,373.4260355029586,494.63313609467457,420.9236641221374,262.91603053435114,449.1028037383178,313.1775700934579,498.19101123595505,198.6629213483146
29,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00029.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00029.png,179.97810218978103,489.1021897810219,269.969696969697,253.35606060606062,373.15625,491.2125,420.3392857142857,261.5416666666667,452.74285714285713,309.84761904761905,499.0761904761905,195.1809523809524
30,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00030.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00030.png,183.91603053435114,491.9770992366412,273.65248226950354,249.48936170212767,370.90291262135923,492.3592233009709,420.1578947368421,259.5112781954887,456.256,305.504,503.8264462809917,191.58677685950414
31,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00031.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00031.png,191.359477124183,495.88235294117646,271.8540145985402,253.27007299270073,367.06849315068496,486.3150684931507,418.80526315789473,260.96315789473687,462.47008547008545,301.71794871794873,508.4666666666667,189.07619047619048
32,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00032.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00032.png,187.06603773584905,501.0660377358491,275.1151079136691,247.58992805755395,360.1756756756757,481.88513513513516,421.2549019607843,261.51633986928107,471.0265486725664,299.72566371681415,512.5398230088496,186.57522123893807
33,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00033.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00033.png,197.625,497.2265625,278.63598326359835,255.35983263598325,358.2292993630573,480.5031847133758,420.188679245283,261.6163522012579,476.51351351351354,299.05405405405406,517.9574468085107,185.14893617021278
34,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00034.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00034.png,196.82258064516128,502.5967741935484,274.8225806451613,253.38709677419354,356.78125,479.275,413.81632653061223,263.6020408163265,486.24,294.41714285714284,523.6952380952381,184.59047619047618
35,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00035.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00035.png,193.31944444444446,497.52777777777777,281.58285714285716,252.3657142857143,361.2625698324022,479.3743016759777,414.5989010989011,257.84065934065933,497.6896551724138,294.9942528735632,525.8936170212766,185.1063829787234
36,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00036.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00036.png,196.45333333333332,489.6533333333333,280.41007194244605,244.73381294964028,364.413612565445,481.6282722513089,408.1609195402299,251.60919540229884,503.494623655914,297.7204301075269,534.5612244897959,187.57142857142856
37,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00037.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00037.png,198.11111111111111,489.7083333333333,282.355421686747,237.50602409638554,362.6737588652482,483.40425531914894,414.247572815534,248.69417475728156,512.4186046511628,292.2015503875969,535.6761904761905,191.24761904761905
38,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00038.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00038.png,199.62328767123287,488.66438356164383,285.8838383838384,237.68686868686868,366.72067039106145,485.6480446927374,405.9761904761905,245.5952380952381,518.7615894039735,297.82781456953643,538.25,195.80172413793105
39,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00039.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00039.png,201.45751633986927,489.156862745098,288.37254901960785,239.9281045751634,362.3941605839416,481.9124087591241,412.4395604395604,257.5,522.2972972972973,303.18243243243245,539.7523809523809,200.1142857142857
40,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00040.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00040.png,203.40972222222223,491.4166666666667,290.66477272727275,240.2443181818182,365.3416149068323,487.06832298136646,414.3621621621622,259.43243243243245,513.2826086956521,308.9891304347826,542.1318681318681,203.65934065934067
41,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00041.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00041.png,207.52136752136752,483.47008547008545,290.67391304347825,243.97826086956522,370.4378109452736,491.55721393034827,418.39516129032256,257.16129032258067,514.0340136054422,320.2925170068027,543.9821428571429,206.21428571428572
42,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00042.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00042.png,207.92248062015506,486.07751937984494,292.71974522292993,241.4203821656051,365.4527027027027,490.4594594594595,415.7647058823529,261.70588235294116,518.9130434782609,328.8840579710145,547.1475409836065,210.54918032786884
43,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00043.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00043.png,208.8359375,488.890625,286.8189655172414,246.8706896551724,371.68926553672316,496.10734463276833,420.1027027027027,264.12432432432433,514.9939759036145,332.9879518072289,544.0776699029126,213.84466019417476
44,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00044.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00044.png,207.3515625,492.2421875,290.6707317073171,241.390243902439,376.23493975903614,500.66265060240966,416.76646706586826,262.6946107784431,519.8284313725491,337.22549019607845,547.6666666666666,217.33333333333334
45,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00045.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00045.png,205.01904761904763,497.5047619047619,293.0211267605634,244.48591549295776,376.74418604651163,500.3081395348837,424.2,267.0810810810811,519.0408163265306,340.1156462585034,548.9724770642201,219.06422018348624
46,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00046.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00046.png,210.0,492.6238532110092,293.5625,246.09027777777777,382.5038167938931,506.381679389313,430.63243243243244,270.74054054054056,523.3432835820895,346.3681592039801,551.0642201834862,223.3761467889908
47,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00047.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00047.png,221.13071895424838,487.98039215686276,295.09302325581393,249.0077519379845,381.4240506329114,506.5886075949367,427.72636815920396,269.41293532338307,518.4148936170213,351.5,546.7710843373494,225.93975903614458
48,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00048.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00048.png,225.484375,481.0234375,302.3195266272189,242.36094674556213,378.08383233532936,506.1736526946108,433.38961038961037,273.34415584415586,519.8709677419355,353.9161290322581,548.9291338582677,230.9448818897638
49,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00049.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00049.png,224.73722627737226,481.5109489051095,298.0121212121212,246.6848484848485,380.16149068322983,510.75155279503105,434.27272727272725,274.52597402597405,525.9123711340206,358.62371134020617,550.6629213483146,232.96629213483146
50,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00050.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00050.png,206.76612903225805,503.4758064516129,288.37974683544303,259.46835443037975,370.41530054644807,530.7322404371585,425.2846715328467,280.2116788321168,525.8,422.0625,546.6825396825396,279.9761904761905
51,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00051.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00051.png,199.22916666666666,501.8263888888889,287.63157894736844,260.3092105263158,382.50375939849624,516.8421052631579,428.11737089201876,273.14084507042253,532.1392405063291,368.7278481012658,546.4431818181819,237.4659090909091
52,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00052.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00052.png,208.7079646017699,500.42477876106193,282.38059701492534,258.9850746268657,385.9082568807339,519.9724770642201,430.71005917159766,275.15384615384613,515.9653179190751,373.59537572254334,547.1630434782609,240.51086956521738
