The 3D marker tracked was used by the following settings:,,,,,,,,,,,,,,,,,,,,,,
Number of markers 5,,,,,,,,,,,,,,,,,,,,,,
SLIC parameters as Number 12000 Sig 1 Comp 5,,,,,,,,,,,,,,,,,,,,,,
Window size was 35,,,,,,,,,,,,,,,,,,,,,,
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22,,,,,,,,,,,,,,,,,,,,,,
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2,Y Coordinate P,X Coordinate P,Y Coordinate P2,X Coordinate P2,Y Coordinate Q,X Coordinate Q,Y Coordinate Q2,X Coordinate Q2
38,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00038.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00038.png,118.4270557,1771.822281,61.8441247,1425.786571,210.8427835,1881.798969,141.6320346,1566.363636,362.6864407,1751.169492,311.21875,1428.73125,440.046875,1772.414063,409.796748,1534.357724,466.0671642,1699.440299,443.7692308,1440.912821
39,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00039.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00039.png,115.125641,1769.779487,58.97799511,1424.432763,207.8694517,1880.91906,138.1929412,1564.894118,365.5652174,1739.417391,316.2983871,1431.032258,435.2470588,1767.776471,414.6236559,1528.688172,465.1333333,1692.733333,440.9574468,1437.659574
40,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00040.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00040.png,106.2333333,1740.831111,56.44350282,1404.00565,200.0598456,1861.764479,131.8319783,1534.105691,364.8930818,1708.679245,317.5655172,1410.882759,466.7950311,1702.478261,432.4622642,1514.386792,473.0882353,1675.058824,446.655814,1426.595349
41,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00041.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00041.png,109.5632184,1766.016092,54.55365854,1421.253659,202.6529126,1878.055825,132.0222222,1563.016667,351.9139073,1749.145695,316.2845528,1431.170732,434.1728395,1750.296296,413.7413793,1512.637931,469.6352201,1672.515723,447.420765,1418.63388
42,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00042.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00042.png,107.5492958,1764.206573,52.93654822,1419.687817,200.1985294,1874.958333,130.8378378,1553.422604,349.9,1750.763636,313.7894737,1426.030075,443.3684211,1740.007519,410.2828283,1514.979798,471.9545455,1667,450.78,1411.065
43,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00043.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00043.png,107.0027174,1760.138587,51.84090909,1417.737374,198.9118329,1873.770302,129.3477366,1551.316872,347.7157895,1752.989474,315.1024096,1423.656627,447.3766234,1726.883117,410.1666667,1514.702381,471.3205128,1659.692308,454.0053763,1406.408602
44,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00044.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00044.png,106.0276243,1756.745856,51.17571059,1415.625323,197.247549,1871.247549,128.71875,1547.816667,348.7793103,1742.048276,309.0677966,1418.940678,447.1818182,1727.586777,417.7116564,1509.104294,477.5487805,1653.817073,456.8341969,1402.388601
45,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00045.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00045.png,104.4038055,1755.169133,51.14583333,1413.747396,197.0094787,1869.424171,127.4834025,1543.483402,343.5918367,1740.55102,315.5248227,1416.659574,454.8378378,1713.216216,416.5238095,1509.190476,475.2608696,1646.855072,461.8284314,1400.181373
46,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00046.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00046.png,104.3778281,1752.735294,51.49210526,1411.892105,195.6278481,1866.379747,127.7192623,1540.168033,358.2014925,1720.485075,316.06875,1413.70625,456.6436782,1712.850575,419.7888889,1507.088889,488.5917603,1635.52809,466.2565445,1399.350785
47,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00047.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00047.png,104.6179775,1748.420225,52.36216216,1409.97027,195.4725537,1864.74463,128.2515213,1537.460446,355.3958333,1712.986111,315.9423077,1411.461538,448.2601626,1709.203252,424.916129,1506.258065,494.562212,1632.493088,473.2717949,1403.112821
