The 3D marker tracked was used by the following settings:
Number of markers 5
SLIC parameters as Number 12000 Sig 1 Comp 5
Window size was 35
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2,Y Coordinate P,X Coordinate P,Y Coordinate P2,X Coordinate P2,Y Coordinate Q,X Coordinate Q,Y Coordinate Q2,X Coordinate Q2
23,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00023.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00023.png,216.28725701943844,735.4082073434125,150.01339285714286,1050.7068452380952,274.0885714285714,875.2771428571428,230.43928571428572,1166.0464285714286,406.39568345323744,794.4748201438849,369.4895833333333,1051.96875,360.93055555555554,1022.2916666666666,341.01714285714286,1247.2742857142857,468.2979797979798,1022.1161616161617,450.125,1252.3028846153845
24,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00024.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00024.png,210.71802325581396,724.7761627906976,151.98540145985402,1046.0383211678832,276.46712802768167,874.5951557093425,231.84918032786885,1167.0754098360655,407.1455696202532,793.5253164556962,370.45814977973566,1050.3215859030838,363.9846153846154,1013.2205128205128,340.1007751937984,1245.2868217054263,468.1357142857143,1008.0714285714286,448.28431372549016,1239.9460784313726
25,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00025.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00025.png,215.00190839694656,739.236641221374,149.8687615526802,1073.8669131238448,299.5181347150259,852.0233160621761,240.6272401433692,1149.9068100358422,416.2844827586207,760.3879310344828,369.6333333333333,1001.2,368.6884615384615,1005.1461538461538,342.94701986754967,1240.3708609271523,537.27,763.145,510.9166666666667,892.4772727272727
26,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00026.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00026.png,209.56709956709958,726.7229437229437,151.86060606060607,1026.1242424242423,274.99710144927536,872.5768115942029,230.65878378378378,1165.4324324324325,408.0064516129032,791.8903225806451,365.49700598802394,1046.9520958083833,374.3333333333333,1000.418439716312,346.9274193548387,1236.975806451613,468.89204545454544,985.3011363636364,449.93658536585366,1217.9170731707318
27,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00027.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00027.png,208.75,725.7467532467532,145.13080168776372,1024.029535864979,277.20743034055727,872.5882352941177,233.84542586750788,1164.129337539432,408.1818181818182,789.7972027972028,365.13496932515335,1045.0981595092026,379.1478260869565,1000.704347826087,349.14358974358976,1235.4051282051282,469.0965909090909,974.4204545454545,449.8663594470046,1206.995391705069
28,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00028.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00028.png,207.86602870813397,741.2894736842105,146.62569832402235,1032.5055865921788,277.1189427312775,876.6299559471365,234.92391304347825,1163.4239130434783,407.72108843537416,787.3673469387755,365.8181818181818,1043.284090909091,375.84134615384613,991.7644230769231,358.875,1224.6346153846155,468.04651162790697,961.4767441860465,449.5257731958763,1195.840206185567
29,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00029.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00029.png,217.28913738019168,741.761980830671,141.67687074829934,1038.2414965986395,278.3353658536585,863.0325203252032,235.7281879194631,1163.989932885906,406.58088235294116,785.0441176470588,366.5054347826087,1041.2010869565217,377.9810606060606,993.75,358.2368421052632,1223.2894736842106,466.79787234042556,950.7234042553191,446.55974842767296,1187.8553459119496
30,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00030.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00030.png,217.75600739371535,742.3512014787431,140.9402390438247,1050.1195219123506,279.111328125,863.6015625,235.45118733509236,1156.778364116095,407.0,784.234375,365.80434782608694,1040.4510869565217,379.95959595959596,990.8989898989898,358.7866666666667,1222.74,466.72222222222223,941.6,446.5931034482759,1177.2827586206897
31,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00031.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00031.png,208.6867469879518,734.3012048192771,165.35714285714286,1059.892857142857,279.991935483871,863.1774193548387,236.8279569892473,1155.9274193548388,407.048,782.864,366.0813953488372,1038.703488372093,387.5025641025641,983.2717948717949,353.7857142857143,1218.5714285714287,471.14835164835165,936.8021978021978,445.1333333333333,1165.3333333333333
32,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00032.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00032.png,215.5382262996942,730.3455657492354,156.49126891734574,1060.78812572759,280.96875,863.56640625,238.11053984575835,1155.943444730077,409.6463414634146,783.3963414634146,366.0909090909091,1035.9025974025974,391.98936170212767,983.1063829787234,362.4657534246575,1211.3424657534247,471.36893203883494,927.1844660194175,445.4719101123595,1155.9775280898875
33,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00033.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00033.png,213.65930599369085,725.8643533123028,156.5289443813848,1060.3269012485812,282.4511278195489,863.9473684210526,239.54324324324324,1155.5513513513513,410.61290322580646,782.8,374.5989010989011,1041.8461538461538,399.37254901960785,983.8,375.4225352112676,1207.8732394366198,471.8395061728395,918.716049382716,453.5028901734104,1148.236994219653
34,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00034.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00034.png,219.76,735.4635294117647,149.1351888667992,1062.910536779324,283.7849056603774,864.1037735849056,239.67796610169492,1153.9854721549636,412.527950310559,782.664596273292,373.8142076502732,1040.6994535519125,405.30232558139534,978.9953488372093,381.45,1200.93125,473.1621621621622,911.4594594594595,455.4808743169399,1137.1639344262296
35,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00035.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00035.png,216.35714285714286,730.3857142857142,149.12145748987854,1062.7753036437248,285.0198198198198,864.3765765765766,240.45714285714286,1153.0690476190475,413.0112359550562,780.7977528089888,377.75925925925924,1043.912037037037,412.19457013574663,975.1266968325792,388.98571428571427,1192.8428571428572,479.8211382113821,903.1219512195122,458.47317073170734,1124.7268292682927
36,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00036.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00036.png,217.6309963099631,742.4022140221402,149.10991379310343,1064.728448275862,286.3929236499069,865.0949720670391,241.28647214854112,1151.5702917771882,414.0335195530726,780.268156424581,377.34031413612564,1042.8795811518326,419.40625,971.2946428571429,396.65193370165747,1183.1823204419888,480.4673913043478,895.7065217391305,455.9855072463768,1115.340579710145
37,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00037.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00037.png,217.88636363636363,740.1193181818181,149.38235294117646,1063.1156862745097,287.2486187845304,864.939226519337,242.97814207650273,1151.7486338797814,414.19209039548025,777.9717514124294,378.16883116883116,1040.2272727272727,427.03349282296654,965.9090909090909,403.7202380952381,1174.1607142857142,482.9340659340659,888.1428571428571,462.3425414364641,1102.0718232044198
